Price,Adj Close,Close,High,Low,Open,Volume
Ticker,^NSEI,^NSEI,^NSEI,^NSEI,^NSEI,^NSEI
Datetime,,,,,,
2025-10-16 07:15:00+00:00,25497.69921875,25497.69921875,25507.94921875,25493.349609375,25507.099609375,0
2025-10-16 07:20:00+00:00,25515.80078125,25515.80078125,25516.94921875,25497.400390625,25497.55078125,0
2025-10-16 07:25:00+00:00,25503.849609375,25503.849609375,25518.849609375,25500.150390625,25515.650390625,0
2025-10-16 07:30:00+00:00,25515.69921875,25515.69921875,25522.69921875,25499.400390625,25503.80078125,0
2025-10-16 07:35:00+00:00,25508.75,25508.75,25517.599609375,25508.650390625,25515.44921875,0
2025-10-16 07:40:00+00:00,25524.0,25524.0,25525.599609375,25509.19921875,25509.650390625,0
2025-10-16 07:45:00+00:00,25505.0,25505.0,25527.30078125,25504.099609375,25523.80078125,0
2025-10-16 07:50:00+00:00,25517.599609375,25517.599609375,25524.05078125,25504.25,25506.400390625,0
2025-10-16 07:55:00+00:00,25524.849609375,25524.849609375,25529.75,25516.25,25517.75,0
2025-10-16 08:00:00+00:00,25530.599609375,25530.599609375,25532.69921875,25518.80078125,25525.150390625,0
2025-10-16 08:05:00+00:00,25527.400390625,25527.400390625,25534.599609375,25524.80078125,25530.849609375,0
2025-10-16 08:10:00+00:00,25539.5,25539.5,25543.19921875,25515.19921875,25526.94921875,0
2025-10-16 08:15:00+00:00,25539.0,25539.0,25544.099609375,25536.349609375,25539.19921875,0
2025-10-16 08:20:00+00:00,25529.19921875,25529.19921875,25541.150390625,25526.94921875,25538.80078125,0
2025-10-16 08:25:00+00:00,25540.0,25540.0,25541.75,25524.5,25531.30078125,0
2025-10-16 08:30:00+00:00,25553.849609375,25553.849609375,25558.44921875,25538.400390625,25539.75,0
2025-10-16 08:35:00+00:00,25573.900390625,25573.900390625,25576.400390625,25550.05078125,25557.0,0
2025-10-16 08:40:00+00:00,25551.849609375,25551.849609375,25575.349609375,25550.94921875,25572.80078125,0
2025-10-16 08:45:00+00:00,25560.05078125,25560.05078125,25565.25,25552.599609375,25552.650390625,0
2025-10-16 08:50:00+00:00,25589.0,25589.0,25589.0,25557.599609375,25560.19921875,0
2025-10-16 08:55:00+00:00,25581.25,25581.25,25588.400390625,25574.5,25588.0,0
2025-10-16 09:00:00+00:00,25595.599609375,25595.599609375,25597.55078125,25577.94921875,25581.25,0
2025-10-16 09:05:00+00:00,25602.099609375,25602.099609375,25621.75,25594.05078125,25594.80078125,0
2025-10-16 09:10:00+00:00,25607.849609375,25607.849609375,25610.75,25599.099609375,25601.5,0
2025-10-16 09:15:00+00:00,25593.650390625,25593.650390625,25622.650390625,25585.900390625,25608.75,0
2025-10-16 09:20:00+00:00,25608.099609375,25608.099609375,25613.099609375,25581.55078125,25593.69921875,0
2025-10-16 09:25:00+00:00,25621.0,25621.0,25624.80078125,25597.19921875,25608.05078125,0
2025-10-16 09:30:00+00:00,25599.400390625,25599.400390625,25624.650390625,25591.44921875,25621.849609375,0
2025-10-16 09:35:00+00:00,25584.55078125,25584.55078125,25599.099609375,25575.0,25599.099609375,0
2025-10-16 09:40:00+00:00,25568.55078125,25568.55078125,25590.150390625,25566.650390625,25583.75,0
2025-10-16 09:45:00+00:00,25573.599609375,25573.599609375,25582.900390625,25565.900390625,25567.80078125,0
2025-10-16 09:50:00+00:00,25574.80078125,25574.80078125,25578.05078125,25569.0,25572.75,0
2025-10-16 09:55:00+00:00,25566.30078125,25566.30078125,25577.75,25566.099609375,25574.650390625,0
2025-10-17 03:45:00+00:00,25554.05078125,25554.05078125,25564.69921875,25508.94921875,25541.30078125,0
2025-10-17 03:50:00+00:00,25556.44921875,25556.44921875,25563.69921875,25537.30078125,25553.19921875,0
2025-10-17 03:55:00+00:00,25604.400390625,25604.400390625,25604.400390625,25547.55078125,25556.5,0
2025-10-17 04:00:00+00:00,25606.900390625,25606.900390625,25609.55078125,25596.25,25604.55078125,0
2025-10-17 04:05:00+00:00,25615.900390625,25615.900390625,25618.75,25599.30078125,25606.75,0
2025-10-17 04:10:00+00:00,25618.900390625,25618.900390625,25623.599609375,25603.19921875,25616.69921875,0
2025-10-17 04:15:00+00:00,25576.30078125,25576.30078125,25620.849609375,25575.55078125,25619.05078125,0
2025-10-17 04:20:00+00:00,25593.44921875,25593.44921875,25595.19921875,25562.55078125,25576.25,0
2025-10-17 04:25:00+00:00,25603.19921875,25603.19921875,25611.849609375,25591.650390625,25593.650390625,0
2025-10-17 04:30:00+00:00,25618.75,25618.75,25624.25,25603.150390625,25603.349609375,0
2025-10-17 04:35:00+00:00,25659.849609375,25659.849609375,25659.849609375,25617.05078125,25617.849609375,0
2025-10-17 04:40:00+00:00,25670.150390625,25670.150390625,25677.0,25658.0,25658.75,0
2025-10-17 04:45:00+00:00,25671.400390625,25671.400390625,25685.05078125,25667.900390625,25670.150390625,0
2025-10-17 04:50:00+00:00,25673.05078125,25673.05078125,25676.5,25665.099609375,25672.75,0
2025-10-17 04:55:00+00:00,25676.099609375,25676.099609375,25679.94921875,25670.69921875,25671.94921875,0
2025-10-17 05:00:00+00:00,25691.099609375,25691.099609375,25693.05078125,25674.650390625,25677.099609375,0
2025-10-17 05:05:00+00:00,25683.099609375,25683.099609375,25698.80078125,25676.80078125,25691.349609375,0
2025-10-17 05:10:00+00:00,25689.69921875,25689.69921875,25692.5,25678.05078125,25683.5,0
2025-10-17 05:15:00+00:00,25691.599609375,25691.599609375,25700.25,25684.900390625,25692.94921875,0
2025-10-17 05:20:00+00:00,25707.25,25707.25,25712.25,25685.05078125,25690.25,0
2025-10-17 05:25:00+00:00,25727.75,25727.75,25728.94921875,25706.5,25707.599609375,0
2025-10-17 05:30:00+00:00,25739.5,25739.5,25750.650390625,25727.5,25727.69921875,0
2025-10-17 05:35:00+00:00,25743.55078125,25743.55078125,25745.94921875,25727.05078125,25739.80078125,0
2025-10-17 05:40:00+00:00,25750.650390625,25750.650390625,25757.94921875,25743.55078125,25743.55078125,0
2025-10-17 05:45:00+00:00,25754.0,25754.0,25759.349609375,25749.44921875,25751.05078125,0
2025-10-17 05:50:00+00:00,25753.0,25753.0,25759.900390625,25744.25,25754.44921875,0
2025-10-17 05:55:00+00:00,25766.400390625,25766.400390625,25771.75,25750.55078125,25753.25,0
2025-10-17 06:00:00+00:00,25769.19921875,25769.19921875,25774.55078125,25760.69921875,25767.650390625,0
2025-10-17 06:05:00+00:00,25763.30078125,25763.30078125,25776.69921875,25759.349609375,25770.19921875,0
2025-10-17 06:10:00+00:00,25743.349609375,25743.349609375,25764.69921875,25730.80078125,25763.69921875,0
2025-10-17 06:15:00+00:00,25753.5,25753.5,25754.099609375,25728.5,25742.05078125,0
2025-10-17 06:20:00+00:00,25741.55078125,25741.55078125,25752.900390625,25710.400390625,25752.900390625,0
2025-10-17 06:25:00+00:00,25754.849609375,25754.849609375,25756.900390625,25730.5,25741.05078125,0
2025-10-17 06:30:00+00:00,25759.599609375,25759.599609375,25761.349609375,25746.349609375,25754.75,0
2025-10-17 06:35:00+00:00,25757.69921875,25757.69921875,25761.55078125,25750.25,25761.55078125,0
2025-10-17 06:40:00+00:00,25760.599609375,25760.599609375,25768.650390625,25757.19921875,25759.69921875,0
2025-10-17 06:45:00+00:00,25766.900390625,25766.900390625,25768.5,25738.69921875,25763.94921875,0
2025-10-17 06:50:00+00:00,25774.44921875,25774.44921875,25774.75,25756.349609375,25769.19921875,0
2025-10-17 06:55:00+00:00,25776.75,25776.75,25780.94921875,25769.25,25775.44921875,0
2025-10-17 07:00:00+00:00,25774.099609375,25774.099609375,25778.55078125,25770.80078125,25778.400390625,0
2025-10-17 07:05:00+00:00,25760.25,25760.25,25775.55078125,25756.44921875,25775.55078125,0
2025-10-17 07:10:00+00:00,25756.400390625,25756.400390625,25766.30078125,25750.5,25762.55078125,0
2025-10-17 07:15:00+00:00,25738.19921875,25738.19921875,25770.400390625,25719.150390625,25757.650390625,0
2025-10-17 07:20:00+00:00,25698.44921875,25698.44921875,25740.75,25685.849609375,25740.75,0
2025-10-17 07:25:00+00:00,25701.19921875,25701.19921875,25708.150390625,25684.75,25700.900390625,0
2025-10-17 07:30:00+00:00,25674.849609375,25674.849609375,25716.25,25672.19921875,25703.44921875,0
2025-10-17 07:35:00+00:00,25666.849609375,25666.849609375,25682.099609375,25652.80078125,25675.849609375,0
2025-10-17 07:40:00+00:00,25668.75,25668.75,25687.900390625,25656.30078125,25668.599609375,0
2025-10-17 07:45:00+00:00,25672.05078125,25672.05078125,25689.400390625,25663.650390625,25670.25,0
2025-10-17 07:50:00+00:00,25688.150390625,25688.150390625,25698.5,25671.75,25673.900390625,0
2025-10-17 07:55:00+00:00,25677.349609375,25677.349609375,25705.19921875,25676.80078125,25689.650390625,0
2025-10-17 08:00:00+00:00,25650.69921875,25650.69921875,25684.19921875,25647.349609375,25682.05078125,0
2025-10-17 08:05:00+00:00,25642.599609375,25642.599609375,25652.099609375,25620.44921875,25652.099609375,0
2025-10-17 08:10:00+00:00,25663.19921875,25663.19921875,25675.150390625,25640.44921875,25643.05078125,0
2025-10-17 08:15:00+00:00,25652.599609375,25652.599609375,25664.55078125,25642.650390625,25664.55078125,0
2025-10-17 08:20:00+00:00,25642.599609375,25642.599609375,25657.599609375,25632.849609375,25654.55078125,0
2025-10-17 08:25:00+00:00,25673.900390625,25673.900390625,25675.849609375,25637.650390625,25644.5,0
2025-10-17 08:30:00+00:00,25674.0,25674.0,25679.05078125,25658.599609375,25677.400390625,0
2025-10-17 08:35:00+00:00,25686.55078125,25686.55078125,25688.0,25666.69921875,25675.55078125,0
2025-10-17 08:40:00+00:00,25682.099609375,25682.099609375,25709.099609375,25677.05078125,25688.349609375,0
2025-10-17 08:45:00+00:00,25699.30078125,25699.30078125,25705.849609375,25658.25,25683.94921875,0
2025-10-17 08:50:00+00:00,25710.25,25710.25,25715.5,25694.19921875,25701.150390625,0
2025-10-17 08:55:00+00:00,25679.5,25679.5,25721.0,25679.5,25711.849609375,0
2025-10-17 09:00:00+00:00,25705.44921875,25705.44921875,25707.19921875,25672.30078125,25683.0,0
2025-10-17 09:05:00+00:00,25729.44921875,25729.44921875,25739.0,25704.349609375,25706.94921875,0
2025-10-17 09:10:00+00:00,25731.099609375,25731.099609375,25742.0,25718.19921875,25732.25,0
2025-10-17 09:15:00+00:00,25723.400390625,25723.400390625,25751.69921875,25719.55078125,25732.80078125,0
2025-10-17 09:20:00+00:00,25729.150390625,25729.150390625,25733.94921875,25702.150390625,25724.94921875,0
2025-10-17 09:25:00+00:00,25725.099609375,25725.099609375,25735.849609375,25721.599609375,25731.349609375,0
2025-10-17 09:30:00+00:00,25710.650390625,25710.650390625,25725.94921875,25704.849609375,25725.94921875,0
2025-10-17 09:35:00+00:00,25713.5,25713.5,25724.44921875,25710.0,25712.150390625,0
2025-10-17 09:40:00+00:00,25708.349609375,25708.349609375,25713.80078125,25698.55078125,25713.80078125,0
2025-10-17 09:45:00+00:00,25711.5,25711.5,25716.849609375,25703.400390625,25708.30078125,0
2025-10-17 09:50:00+00:00,25703.900390625,25703.900390625,25717.349609375,25702.099609375,25711.099609375,0
2025-10-17 09:55:00+00:00,25704.69921875,25704.69921875,25707.599609375,25696.0,25703.400390625,0
2025-10-20 03:45:00+00:00,25902.80078125,25902.80078125,25915.400390625,25816.349609375,25816.349609375,0
2025-10-20 03:50:00+00:00,25859.150390625,25859.150390625,25924.650390625,25859.150390625,25903.25,0
2025-10-20 03:55:00+00:00,25878.650390625,25878.650390625,25880.44921875,25829.099609375,25859.94921875,0
2025-10-20 04:00:00+00:00,25872.69921875,25872.69921875,25895.30078125,25865.44921875,25879.400390625,0
2025-10-20 04:05:00+00:00,25852.30078125,25852.30078125,25882.30078125,25838.150390625,25872.599609375,0
2025-10-20 04:10:00+00:00,25840.900390625,25840.900390625,25870.150390625,25835.0,25851.900390625,0
2025-10-20 04:15:00+00:00,25820.19921875,25820.19921875,25845.69921875,25788.55078125,25840.55078125,0
2025-10-20 04:20:00+00:00,25809.349609375,25809.349609375,25820.650390625,25797.75,25820.150390625,0
2025-10-20 04:25:00+00:00,25808.55078125,25808.55078125,25834.75,25791.55078125,25808.44921875,0
2025-10-20 04:30:00+00:00,25834.150390625,25834.150390625,25839.94921875,25795.900390625,25806.849609375,0
2025-10-20 04:35:00+00:00,25838.44921875,25838.44921875,25852.30078125,25819.19921875,25833.55078125,0
2025-10-20 04:40:00+00:00,25856.55078125,25856.55078125,25858.650390625,25835.349609375,25837.55078125,0
2025-10-20 04:45:00+00:00,25843.55078125,25843.55078125,25862.44921875,25833.69921875,25859.19921875,0
2025-10-20 04:50:00+00:00,25851.05078125,25851.05078125,25851.44921875,25831.599609375,25844.05078125,0
2025-10-20 04:55:00+00:00,25832.900390625,25832.900390625,25854.25,25826.5,25851.44921875,0
2025-10-20 05:00:00+00:00,25837.75,25837.75,25838.650390625,25816.349609375,25832.05078125,0
2025-10-20 05:05:00+00:00,25857.30078125,25857.30078125,25860.30078125,25833.150390625,25836.900390625,0
2025-10-20 05:10:00+00:00,25862.75,25862.75,25867.19921875,25847.05078125,25857.44921875,0
2025-10-20 05:15:00+00:00,25883.849609375,25883.849609375,25885.349609375,25862.150390625,25863.0,0
2025-10-20 05:20:00+00:00,25879.599609375,25879.599609375,25887.849609375,25876.900390625,25883.05078125,0
2025-10-20 05:25:00+00:00,25881.0,25881.0,25886.75,25861.30078125,25879.30078125,0
2025-10-20 05:30:00+00:00,25875.69921875,25875.69921875,25892.94921875,25869.0,25879.400390625,0
2025-10-20 05:35:00+00:00,25877.099609375,25877.099609375,25881.30078125,25868.05078125,25876.0,0
2025-10-20 05:40:00+00:00,25873.80078125,25873.80078125,25880.5,25866.150390625,25877.150390625,0
2025-10-20 05:45:00+00:00,25846.19921875,25846.19921875,25878.25,25841.75,25874.900390625,0
2025-10-20 05:50:00+00:00,25847.69921875,25847.69921875,25855.5,25838.30078125,25847.19921875,0
2025-10-20 05:55:00+00:00,25854.900390625,25854.900390625,25857.80078125,25828.900390625,25848.400390625,0
2025-10-20 06:00:00+00:00,25850.94921875,25850.94921875,25860.69921875,25834.30078125,25855.400390625,0
2025-10-20 06:05:00+00:00,25847.94921875,25847.94921875,25855.900390625,25844.150390625,25850.55078125,0
2025-10-20 06:10:00+00:00,25842.5,25842.5,25857.94921875,25822.349609375,25849.650390625,0
2025-10-20 06:15:00+00:00,25844.099609375,25844.099609375,25848.05078125,25829.30078125,25843.0,0
2025-10-20 06:20:00+00:00,25842.05078125,25842.05078125,25849.80078125,25835.099609375,25843.75,0
2025-10-20 06:25:00+00:00,25843.349609375,25843.349609375,25847.0,25831.94921875,25841.849609375,0
2025-10-20 06:30:00+00:00,25845.900390625,25845.900390625,25855.25,25839.44921875,25844.05078125,0
2025-10-20 06:35:00+00:00,25849.5,25849.5,25853.44921875,25838.05078125,25845.5,0
2025-10-20 06:40:00+00:00,25855.25,25855.25,25856.19921875,25849.05078125,25849.69921875,0
2025-10-20 06:45:00+00:00,25849.150390625,25849.150390625,25860.69921875,25847.94921875,25854.55078125,0
2025-10-20 06:50:00+00:00,25842.650390625,25842.650390625,25852.75,25838.44921875,25848.75,0
2025-10-20 06:55:00+00:00,25849.0,25849.0,25856.0,25833.849609375,25842.0,0
2025-10-20 07:00:00+00:00,25860.099609375,25860.099609375,25860.099609375,25840.94921875,25847.849609375,0
2025-10-20 07:05:00+00:00,25857.650390625,25857.650390625,25864.099609375,25848.75,25859.05078125,0
2025-10-20 07:10:00+00:00,25868.69921875,25868.69921875,25875.599609375,25854.30078125,25857.94921875,0
2025-10-20 07:15:00+00:00,25868.30078125,25868.30078125,25872.849609375,25862.55078125,25867.849609375,0
2025-10-20 07:20:00+00:00,25877.55078125,25877.55078125,25882.150390625,25868.849609375,25870.650390625,0
2025-10-20 07:25:00+00:00,25885.349609375,25885.349609375,25889.150390625,25874.30078125,25879.05078125,0
2025-10-20 07:30:00+00:00,25904.05078125,25904.05078125,25907.55078125,25882.55078125,25885.19921875,0
2025-10-20 07:35:00+00:00,25895.44921875,25895.44921875,25910.25,25890.400390625,25906.44921875,0
2025-10-20 07:40:00+00:00,25898.400390625,25898.400390625,25902.44921875,25888.80078125,25895.400390625,0
2025-10-20 07:45:00+00:00,25886.400390625,25886.400390625,25901.5,25874.900390625,25897.900390625,0
2025-10-20 07:50:00+00:00,25890.400390625,25890.400390625,25891.05078125,25879.650390625,25885.80078125,0
2025-10-20 07:55:00+00:00,25888.150390625,25888.150390625,25893.849609375,25872.650390625,25890.349609375,0
2025-10-20 08:00:00+00:00,25883.55078125,25883.55078125,25895.80078125,25881.599609375,25888.55078125,0
2025-10-20 08:05:00+00:00,25884.80078125,25884.80078125,25887.19921875,25874.349609375,25883.55078125,0
2025-10-20 08:10:00+00:00,25876.69921875,25876.69921875,25888.75,25870.05078125,25884.75,0
2025-10-20 08:15:00+00:00,25854.19921875,25854.19921875,25885.0,25852.44921875,25876.5,0
2025-10-20 08:20:00+00:00,25856.5,25856.5,25868.5,25837.650390625,25854.19921875,0
2025-10-20 08:25:00+00:00,25854.400390625,25854.400390625,25865.94921875,25849.599609375,25857.44921875,0
2025-10-20 08:30:00+00:00,25849.25,25849.25,25861.69921875,25846.400390625,25854.150390625,0
2025-10-20 08:35:00+00:00,25845.94921875,25845.94921875,25860.30078125,25841.69921875,25849.0,0
2025-10-20 08:40:00+00:00,25861.05078125,25861.05078125,25861.099609375,25843.30078125,25845.55078125,0
2025-10-20 08:45:00+00:00,25844.05078125,25844.05078125,25884.150390625,25839.150390625,25860.5,0
2025-10-20 08:50:00+00:00,25830.849609375,25830.849609375,25854.75,25827.19921875,25844.05078125,0
2025-10-20 08:55:00+00:00,25817.150390625,25817.150390625,25834.44921875,25806.75,25829.900390625,0
2025-10-20 09:00:00+00:00,25833.900390625,25833.900390625,25836.05078125,25805.80078125,25817.099609375,0
2025-10-20 09:05:00+00:00,25815.55078125,25815.55078125,25835.94921875,25808.099609375,25832.94921875,0
2025-10-20 09:10:00+00:00,25817.349609375,25817.349609375,25824.55078125,25812.44921875,25815.400390625,0
2025-10-20 09:15:00+00:00,25830.55078125,25830.55078125,25833.349609375,25796.75,25816.80078125,0
2025-10-20 09:20:00+00:00,25818.0,25818.0,25831.849609375,25811.0,25829.849609375,0
2025-10-20 09:25:00+00:00,25821.650390625,25821.650390625,25837.099609375,25814.0,25818.099609375,0
2025-10-20 09:30:00+00:00,25821.05078125,25821.05078125,25837.19921875,25814.19921875,25821.650390625,0
2025-10-20 09:35:00+00:00,25850.099609375,25850.099609375,25850.099609375,25819.5,25819.5,0
2025-10-20 09:40:00+00:00,25846.30078125,25846.30078125,25859.650390625,25838.650390625,25848.55078125,0
2025-10-20 09:45:00+00:00,25841.5,25841.5,25860.05078125,25839.55078125,25845.150390625,0
2025-10-20 09:50:00+00:00,25849.5,25849.5,25861.599609375,25839.55078125,25841.25,0
2025-10-20 09:55:00+00:00,25850.69921875,25850.69921875,25854.099609375,25845.849609375,25850.0,0
2025-10-21 08:05:00+00:00,25901.19921875,25901.19921875,25901.19921875,25901.19921875,25901.19921875,0
2025-10-21 08:10:00+00:00,25901.19921875,25901.19921875,25901.19921875,25901.19921875,25901.19921875,0
2025-10-21 08:15:00+00:00,25903.25,25903.25,25932.5,25891.900390625,25897.400390625,0
2025-10-21 08:20:00+00:00,25901.150390625,25901.150390625,25910.650390625,25873.80078125,25902.94921875,0
2025-10-21 08:25:00+00:00,25893.650390625,25893.650390625,25908.0,25890.150390625,25901.80078125,0
2025-10-21 08:30:00+00:00,25895.75,25895.75,25897.80078125,25878.849609375,25893.849609375,0
2025-10-21 08:35:00+00:00,25893.349609375,25893.349609375,25899.400390625,25888.94921875,25894.849609375,0
2025-10-21 08:40:00+00:00,25896.900390625,25896.900390625,25900.849609375,25889.5,25893.150390625,0
2025-10-21 08:45:00+00:00,25895.849609375,25895.849609375,25908.099609375,25893.55078125,25897.0,0
2025-10-21 08:50:00+00:00,25886.349609375,25886.349609375,25898.05078125,25880.849609375,25896.150390625,0
2025-10-21 08:55:00+00:00,25874.75,25874.75,25887.80078125,25873.150390625,25886.5,0
2025-10-21 09:00:00+00:00,25865.94921875,25865.94921875,25874.099609375,25850.900390625,25874.099609375,0
2025-10-21 09:05:00+00:00,25841.400390625,25841.400390625,25865.900390625,25839.650390625,25863.849609375,0
2025-10-21 09:10:00+00:00,25833.30078125,25833.30078125,25845.150390625,25826.80078125,25841.25,0
2025-10-21 09:15:00+00:00,25868.599609375,25868.599609375,25868.599609375,25826.25,25826.25,0
2025-10-23 03:45:00+00:00,26003.75,26003.75,26058.5,25993.900390625,26058.5,0
2025-10-23 03:50:00+00:00,26028.55078125,26028.55078125,26031.650390625,25991.849609375,26003.19921875,0
2025-10-23 03:55:00+00:00,26053.099609375,26053.099609375,26056.599609375,26026.349609375,26029.30078125,0
2025-10-23 04:00:00+00:00,26078.30078125,26078.30078125,26085.0,26050.5,26055.25,0
2025-10-23 04:05:00+00:00,26080.25,26080.25,26094.75,26073.400390625,26077.19921875,0
2025-10-23 04:10:00+00:00,26074.30078125,26074.30078125,26088.650390625,26070.150390625,26080.19921875,0
2025-10-23 04:15:00+00:00,26072.94921875,26072.94921875,26084.44921875,26070.55078125,26073.849609375,0
2025-10-23 04:20:00+00:00,26063.75,26063.75,26080.44921875,26054.5,26072.5,0
2025-10-23 04:25:00+00:00,26058.900390625,26058.900390625,26064.5,26040.30078125,26062.849609375,0
2025-10-23 04:30:00+00:00,26074.849609375,26074.849609375,26077.30078125,26058.400390625,26058.400390625,0
2025-10-23 04:35:00+00:00,26088.650390625,26088.650390625,26091.44921875,26074.25,26074.849609375,0
2025-10-23 04:40:00+00:00,26095.900390625,26095.900390625,26096.69921875,26086.05078125,26089.400390625,0
2025-10-23 04:45:00+00:00,26089.30078125,26089.30078125,26099.599609375,26086.25,26095.900390625,0
2025-10-23 04:50:00+00:00,26079.05078125,26079.05078125,26092.650390625,26074.400390625,26089.25,0
2025-10-23 04:55:00+00:00,26073.400390625,26073.400390625,26089.75,26073.400390625,26078.69921875,0
2025-10-23 05:00:00+00:00,26067.0,26067.0,26076.349609375,26066.599609375,26072.80078125,0
2025-10-23 05:05:00+00:00,26080.55078125,26080.55078125,26082.5,26058.900390625,26068.44921875,0
2025-10-23 05:10:00+00:00,26071.400390625,26071.400390625,26085.5,26066.849609375,26079.599609375,0
2025-10-23 05:15:00+00:00,26053.900390625,26053.900390625,26072.0,26050.80078125,26071.650390625,0
2025-10-23 05:20:00+00:00,26053.19921875,26053.19921875,26057.900390625,26047.599609375,26053.30078125,0
2025-10-23 05:25:00+00:00,26063.400390625,26063.400390625,26065.44921875,26048.30078125,26053.5,0
2025-10-23 05:30:00+00:00,26059.69921875,26059.69921875,26077.25,26059.69921875,26064.099609375,0
2025-10-23 05:35:00+00:00,26047.30078125,26047.30078125,26064.19921875,26044.80078125,26059.900390625,0
2025-10-23 05:40:00+00:00,26058.0,26058.0,26058.55078125,26044.0,26048.150390625,0
2025-10-23 05:45:00+00:00,26054.150390625,26054.150390625,26059.25,26046.599609375,26057.05078125,0
2025-10-23 05:50:00+00:00,26055.650390625,26055.650390625,26061.099609375,26051.099609375,26054.150390625,0
2025-10-23 05:55:00+00:00,26047.0,26047.0,26064.19921875,26042.900390625,26056.900390625,0
2025-10-23 06:00:00+00:00,26047.900390625,26047.900390625,26055.44921875,26041.900390625,26047.19921875,0
2025-10-23 06:05:00+00:00,26049.599609375,26049.599609375,26056.650390625,26047.650390625,26050.650390625,0
2025-10-23 06:10:00+00:00,26056.55078125,26056.55078125,26061.849609375,26047.650390625,26050.349609375,0
2025-10-23 06:15:00+00:00,26068.55078125,26068.55078125,26069.69921875,26056.349609375,26056.400390625,0
2025-10-23 06:20:00+00:00,26073.650390625,26073.650390625,26078.400390625,26064.30078125,26066.80078125,0
2025-10-23 06:25:00+00:00,26082.55078125,26082.55078125,26084.5,26068.0,26074.30078125,0
2025-10-23 06:30:00+00:00,26074.0,26074.0,26087.05078125,26069.80078125,26083.30078125,0
2025-10-23 06:35:00+00:00,26072.5,26072.5,26076.849609375,26062.30078125,26072.5,0
2025-10-23 06:40:00+00:00,26077.099609375,26077.099609375,26085.94921875,26071.0,26073.400390625,0
2025-10-23 06:45:00+00:00,26073.349609375,26073.349609375,26082.94921875,26071.55078125,26076.650390625,0
2025-10-23 06:50:00+00:00,26084.69921875,26084.69921875,26094.05078125,26069.25,26073.94921875,0
2025-10-23 06:55:00+00:00,26086.150390625,26086.150390625,26090.849609375,26075.650390625,26083.44921875,0
2025-10-23 07:00:00+00:00,26090.400390625,26090.400390625,26093.75,26085.099609375,26086.55078125,0
2025-10-23 07:05:00+00:00,26093.69921875,26093.69921875,26096.44921875,26083.650390625,26091.44921875,0
2025-10-23 07:10:00+00:00,26088.150390625,26088.150390625,26097.30078125,26081.75,26094.849609375,0
2025-10-23 07:15:00+00:00,26078.150390625,26078.150390625,26103.80078125,26070.80078125,26089.349609375,0
2025-10-23 07:20:00+00:00,26076.25,26076.25,26092.69921875,26070.150390625,26078.05078125,0
2025-10-23 07:25:00+00:00,26057.400390625,26057.400390625,26080.05078125,26056.349609375,26075.80078125,0
2025-10-23 07:30:00+00:00,26048.44921875,26048.44921875,26058.849609375,26046.650390625,26058.099609375,0
2025-10-23 07:35:00+00:00,26050.30078125,26050.30078125,26061.900390625,26038.44921875,26048.94921875,0
2025-10-23 07:40:00+00:00,26059.599609375,26059.599609375,26067.650390625,26042.900390625,26050.05078125,0
2025-10-23 07:45:00+00:00,26075.94921875,26075.94921875,26076.05078125,26057.55078125,26059.05078125,0
2025-10-23 07:50:00+00:00,26052.55078125,26052.55078125,26079.30078125,26050.599609375,26075.25,0
2025-10-23 07:55:00+00:00,26047.69921875,26047.69921875,26055.150390625,26043.849609375,26052.0,0
2025-10-23 08:00:00+00:00,26021.55078125,26021.55078125,26052.5,26020.30078125,26047.099609375,0
2025-10-23 08:05:00+00:00,26020.75,26020.75,26030.94921875,26004.150390625,26020.650390625,0
2025-10-23 08:10:00+00:00,26026.5,26026.5,26039.900390625,26014.94921875,26020.75,0
2025-10-23 08:15:00+00:00,26025.150390625,26025.150390625,26028.5,26016.400390625,26025.900390625,0
2025-10-23 08:20:00+00:00,26014.5,26014.5,26036.599609375,26011.849609375,26025.30078125,0
2025-10-23 08:25:00+00:00,25990.0,25990.0,26016.849609375,25988.150390625,26014.650390625,0
2025-10-23 08:30:00+00:00,25985.19921875,25985.19921875,25990.650390625,25972.69921875,25988.849609375,0
2025-10-23 08:35:00+00:00,25976.25,25976.25,25984.25,25968.599609375,25983.75,0
2025-10-23 08:40:00+00:00,25958.55078125,25958.55078125,25978.099609375,25946.69921875,25976.44921875,0
2025-10-23 08:45:00+00:00,25960.349609375,25960.349609375,25969.849609375,25949.94921875,25958.19921875,0
2025-10-23 08:50:00+00:00,25946.94921875,25946.94921875,25960.400390625,25937.80078125,25960.400390625,0
2025-10-23 08:55:00+00:00,25943.05078125,25943.05078125,25959.0,25926.400390625,25946.150390625,0
2025-10-23 09:00:00+00:00,25939.05078125,25939.05078125,25948.5,25929.150390625,25942.55078125,0
2025-10-23 09:05:00+00:00,25947.80078125,25947.80078125,25957.55078125,25930.0,25938.80078125,0
2025-10-23 09:10:00+00:00,25980.94921875,25980.94921875,25992.44921875,25941.150390625,25946.599609375,0
2025-10-23 09:15:00+00:00,25982.55078125,25982.55078125,25996.849609375,25977.0,25981.599609375,0
2025-10-23 09:20:00+00:00,25967.5,25967.5,25983.05078125,25955.150390625,25982.650390625,0
2025-10-23 09:25:00+00:00,25951.099609375,25951.099609375,25976.19921875,25946.900390625,25966.80078125,0
